ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
6.0,"[[1072.5, 499.5, 19.0, 43.0], [1072.0, 499.5, 20.0, 43.0], [1070.0, 498.5, 20.0, 43.0], [1069.0, 497.0, 20.0, 44.0], [1067.0, 496.0, 20.0, 44.0], [1066.0, 495.5, 20.0, 45.0], [1065.0, 494.5, 20.0, 45.0], [1065.0, 494.5, 20.0, 45.0], [1065.0, 494.0, 20.0, 46.0], [1065.0, 494.0, 20.0, 46.0], [1065.0, 494.5, 20.0, 47.0], [1065.0, 495.5, 20.0, 47.0], [1065.0, 495.5, 20.0, 47.0], [1065.0, 496.0, 20.0, 48.0], [1065.0, 496.0, 20.0, 48.0], [1066.0, 497.5, 20.0, 49.0]]","[[1066.0, 498.5, 20.0, 49.0], [1066.0, 496.5, 20.0, 49.0], [1066.0, 495.5, 20.0, 49.0], [1065.0, 493.5, 20.0, 49.0], [1065.0, 491.5, 20.0, 49.0], [1065.5, 490.0, 21.0, 50.0], [1064.5, 489.0, 21.0, 50.0], [1064.5, 487.0, 21.0, 50.0], [1064.5, 486.0, 21.0, 50.0], [1063.5, 485.0, 21.0, 50.0], [1063.0, 485.0, 20.0, 50.0], [1063.0, 484.0, 20.0, 50.0], [1063.0, 483.0, 20.0, 50.0], [1062.0, 482.0, 20.0, 50.0], [1062.0, 481.0, 20.0, 50.0], [1061.5, 481.0, 19.0, 50.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00016.png', '00017.png', '00018.png', '00019.png', '00020.png', '00021.png', '00022.png', '00023.png', '00024.png', '00025.png', '00026.png', '00027.png', '00028.png', '00029.png', '00030.png', '00031.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[1066.0, 498.5, 20.0, 49.0], [1066.0, 496.5, 20.0, 49.0], [1066.0, 495.5, 20.0, 49.0], [1065.0, 493.5, 20.0, 49.0], [1065.0, 491.5, 20.0, 49.0], [1065.5, 490.0, 21.0, 50.0], [1064.5, 489.0, 21.0, 50.0], [1064.5, 487.0, 21.0, 50.0], [1064.5, 486.0, 21.0, 50.0], [1063.5, 485.0, 21.0, 50.0], [1063.0, 485.0, 20.0, 50.0], [1063.0, 484.0, 20.0, 50.0], [1063.0, 483.0, 20.0, 50.0], [1062.0, 482.0, 20.0, 50.0], [1062.0, 481.0, 20.0, 50.0], [1061.5, 481.0, 19.0, 50.0]]","[[1060.5, 480.0, 19.0, 50.0], [1060.5, 479.0, 19.0, 50.0], [1061.5, 479.5, 19.0, 51.0], [1061.5, 479.5, 19.0, 51.0], [1062.0, 480.0, 18.0, 52.0], [1063.0, 480.5, 18.0, 53.0], [1064.0, 482.0, 18.0, 54.0], [1064.0, 482.0, 18.0, 54.0], [1065.0, 482.5, 20.0, 55.0], [1065.5, 483.0, 17.0, 56.0], [1065.5, 483.0, 17.0, 56.0], [1067.0, 483.5, 20.0, 57.0], [1066.5, 480.0, 21.0, 56.0], [1065.5, 478.0, 21.0, 56.0], [1065.0, 476.0, 22.0, 56.0], [1064.0, 473.5, 22.0, 55.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00032.png', '00033.png', '00034.png', '00035.png', '00036.png', '00037.png', '00038.png', '00039.png', '00040.png', '00041.png', '00042.png', '00043.png', '00044.png', '00045.png', '00046.png', '00047.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[1060.5, 480.0, 19.0, 50.0], [1060.5, 479.0, 19.0, 50.0], [1061.5, 479.5, 19.0, 51.0], [1061.5, 479.5, 19.0, 51.0], [1062.0, 480.0, 18.0, 52.0], [1063.0, 480.5, 18.0, 53.0], [1064.0, 482.0, 18.0, 54.0], [1064.0, 482.0, 18.0, 54.0], [1065.0, 482.5, 20.0, 55.0], [1065.5, 483.0, 17.0, 56.0], [1065.5, 483.0, 17.0, 56.0], [1067.0, 483.5, 20.0, 57.0], [1066.5, 480.0, 21.0, 56.0], [1065.5, 478.0, 21.0, 56.0], [1065.0, 476.0, 22.0, 56.0], [1064.0, 473.5, 22.0, 55.0]]","[[1064.5, 472.5, 23.0, 55.0], [1063.5, 471.5, 23.0, 55.0], [1063.0, 471.5, 24.0, 55.0], [1062.0, 471.5, 24.0, 55.0], [1062.5, 472.0, 25.0, 56.0], [1061.5, 473.5, 25.0, 57.0], [1060.5, 475.0, 25.0, 58.0], [1060.0, 477.0, 26.0, 60.0], [1060.0, 479.5, 26.0, 61.0], [1059.5, 482.5, 27.0, 63.0], [1058.5, 485.5, 27.0, 65.0], [1057.5, 486.0, 27.0, 66.0], [1057.0, 491.0, 28.0, 66.0], [1057.0, 495.0, 28.0, 66.0], [1056.5, 499.0, 29.0, 66.0], [1055.5, 502.0, 29.0, 66.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00048.png', '00049.png', '00050.png', '00051.png', '00052.png', '00053.png', '00054.png', '00055.png', '00056.png', '00057.png', '00058.png', '00059.png', '00060.png', '00061.png', '00062.png', '00063.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[1064.5, 472.5, 23.0, 55.0], [1063.5, 471.5, 23.0, 55.0], [1063.0, 471.5, 24.0, 55.0], [1062.0, 471.5, 24.0, 55.0], [1062.5, 472.0, 25.0, 56.0], [1061.5, 473.5, 25.0, 57.0], [1060.5, 475.0, 25.0, 58.0], [1060.0, 477.0, 26.0, 60.0], [1060.0, 479.5, 26.0, 61.0], [1059.5, 482.5, 27.0, 63.0], [1058.5, 485.5, 27.0, 65.0], [1057.5, 486.0, 27.0, 66.0], [1057.0, 491.0, 28.0, 66.0], [1057.0, 495.0, 28.0, 66.0], [1056.5, 499.0, 29.0, 66.0], [1055.5, 502.0, 29.0, 66.0]]","[[1054.5, 506.5, 29.0, 67.0], [1054.0, 509.5, 30.0, 67.0], [1053.0, 511.5, 30.0, 67.0], [1052.0, 513.5, 30.0, 67.0], [1051.5, 515.0, 31.0, 68.0], [1051.5, 516.0, 31.0, 68.0], [1050.5, 515.0, 31.0, 68.0], [1050.0, 515.0, 32.0, 68.0], [1049.0, 514.0, 32.0, 68.0], [1048.0, 514.5, 32.0, 69.0], [1047.5, 513.5, 33.0, 69.0], [1046.5, 513.5, 33.0, 69.0], [1045.5, 513.0, 33.0, 70.0], [1045.0, 512.0, 34.0, 70.0], [1044.0, 512.5, 34.0, 71.0], [1043.0, 511.5, 34.0, 71.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00064.png', '00065.png', '00066.png', '00067.png', '00068.png', '00069.png', '00070.png', '00071.png', '00072.png', '00073.png', '00074.png', '00075.png', '00076.png', '00077.png', '00078.png', '00079.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[1054.5, 506.5, 29.0, 67.0], [1054.0, 509.5, 30.0, 67.0], [1053.0, 511.5, 30.0, 67.0], [1052.0, 513.5, 30.0, 67.0], [1051.5, 515.0, 31.0, 68.0], [1051.5, 516.0, 31.0, 68.0], [1050.5, 515.0, 31.0, 68.0], [1050.0, 515.0, 32.0, 68.0], [1049.0, 514.0, 32.0, 68.0], [1048.0, 514.5, 32.0, 69.0], [1047.5, 513.5, 33.0, 69.0], [1046.5, 513.5, 33.0, 69.0], [1045.5, 513.0, 33.0, 70.0], [1045.0, 512.0, 34.0, 70.0], [1044.0, 512.5, 34.0, 71.0], [1043.0, 511.5, 34.0, 71.0]]","[[1042.0, 511.0, 34.0, 72.0], [1041.5, 511.5, 35.0, 73.0], [1040.5, 510.5, 35.0, 73.0], [1039.5, 510.0, 35.0, 74.0], [1038.5, 509.0, 35.0, 74.0], [1037.5, 509.5, 35.0, 75.0], [1036.5, 510.0, 35.0, 76.0], [1034.5, 510.5, 35.0, 77.0], [1033.5, 510.5, 35.0, 77.0], [1032.5, 511.0, 35.0, 78.0], [1031.5, 511.5, 35.0, 79.0], [1030.5, 512.0, 35.0, 80.0], [1030.0, 511.0, 36.0, 80.0], [1028.0, 511.5, 36.0, 81.0], [1027.0, 512.0, 36.0, 82.0], [1026.0, 512.5, 36.0, 83.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00080.png', '00081.png', '00082.png', '00083.png', '00084.png', '00085.png', '00086.png', '00087.png', '00088.png', '00089.png', '00090.png', '00091.png', '00092.png', '00093.png', '00094.png', '00095.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[1042.0, 511.0, 34.0, 72.0], [1041.5, 511.5, 35.0, 73.0], [1040.5, 510.5, 35.0, 73.0], [1039.5, 510.0, 35.0, 74.0], [1038.5, 509.0, 35.0, 74.0], [1037.5, 509.5, 35.0, 75.0], [1036.5, 510.0, 35.0, 76.0], [1034.5, 510.5, 35.0, 77.0], [1033.5, 510.5, 35.0, 77.0], [1032.5, 511.0, 35.0, 78.0], [1031.5, 511.5, 35.0, 79.0], [1030.5, 512.0, 35.0, 80.0], [1030.0, 511.0, 36.0, 80.0], [1028.0, 511.5, 36.0, 81.0], [1027.0, 512.0, 36.0, 82.0], [1026.0, 512.5, 36.0, 83.0]]","[[1025.0, 512.5, 36.0, 83.0], [1023.0, 513.0, 36.0, 84.0], [1022.0, 513.0, 36.0, 84.0], [1021.0, 513.5, 36.0, 85.0], [1019.0, 513.5, 36.0, 85.0], [1018.0, 514.0, 36.0, 86.0], [1017.0, 514.0, 36.0, 86.0], [1015.0, 514.5, 36.0, 87.0], [1014.0, 514.5, 36.0, 87.0], [1013.0, 514.5, 36.0, 87.0], [1011.0, 514.5, 36.0, 87.0], [1010.0, 514.5, 36.0, 87.0], [1008.0, 515.0, 36.0, 88.0], [1007.0, 515.0, 36.0, 88.0], [1006.0, 515.0, 36.0, 88.0], [1004.0, 515.0, 36.0, 88.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00096.png', '00097.png', '00098.png', '00099.png', '00100.png', '00101.png', '00102.png', '00103.png', '00104.png', '00105.png', '00106.png', '00107.png', '00108.png', '00109.png', '00110.png', '00111.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[1025.0, 512.5, 36.0, 83.0], [1023.0, 513.0, 36.0, 84.0], [1022.0, 513.0, 36.0, 84.0], [1021.0, 513.5, 36.0, 85.0], [1019.0, 513.5, 36.0, 85.0], [1018.0, 514.0, 36.0, 86.0], [1017.0, 514.0, 36.0, 86.0], [1015.0, 514.5, 36.0, 87.0], [1014.0, 514.5, 36.0, 87.0], [1013.0, 514.5, 36.0, 87.0], [1011.0, 514.5, 36.0, 87.0], [1010.0, 514.5, 36.0, 87.0], [1008.0, 515.0, 36.0, 88.0], [1007.0, 515.0, 36.0, 88.0], [1006.0, 515.0, 36.0, 88.0], [1004.0, 515.0, 36.0, 88.0]]","[[1003.0, 515.0, 36.0, 88.0], [1001.0, 515.5, 36.0, 89.0], [1000.0, 515.5, 36.0, 89.0], [998.0, 515.5, 36.0, 89.0], [997.0, 515.5, 36.0, 89.0], [995.0, 515.5, 36.0, 89.0], [994.0, 515.5, 36.0, 89.0], [992.0, 516.0, 36.0, 90.0], [991.0, 516.0, 36.0, 90.0], [989.0, 516.0, 36.0, 90.0], [987.0, 516.0, 36.0, 90.0], [986.0, 516.0, 36.0, 90.0], [984.0, 516.0, 36.0, 90.0], [983.0, 516.5, 36.0, 91.0], [981.0, 516.5, 36.0, 91.0], [980.0, 516.5, 36.0, 91.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00112.png', '00113.png', '00114.png', '00115.png', '00116.png', '00117.png', '00118.png', '00119.png', '00120.png', '00121.png', '00122.png', '00123.png', '00124.png', '00125.png', '00126.png', '00127.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[1003.0, 515.0, 36.0, 88.0], [1001.0, 515.5, 36.0, 89.0], [1000.0, 515.5, 36.0, 89.0], [998.0, 515.5, 36.0, 89.0], [997.0, 515.5, 36.0, 89.0], [995.0, 515.5, 36.0, 89.0], [994.0, 515.5, 36.0, 89.0], [992.0, 516.0, 36.0, 90.0], [991.0, 516.0, 36.0, 90.0], [989.0, 516.0, 36.0, 90.0], [987.0, 516.0, 36.0, 90.0], [986.0, 516.0, 36.0, 90.0], [984.0, 516.0, 36.0, 90.0], [983.0, 516.5, 36.0, 91.0], [981.0, 516.5, 36.0, 91.0], [980.0, 516.5, 36.0, 91.0]]","[[978.0, 516.5, 36.0, 91.0], [975.5, 516.5, 35.0, 91.0], [974.5, 517.5, 35.0, 91.0], [972.5, 517.5, 35.0, 91.0], [970.5, 517.5, 35.0, 91.0], [969.5, 518.0, 35.0, 92.0], [967.5, 518.0, 35.0, 92.0], [965.5, 518.0, 35.0, 92.0], [964.5, 518.0, 35.0, 92.0], [962.5, 518.0, 35.0, 92.0], [960.5, 518.0, 35.0, 92.0], [958.5, 518.0, 35.0, 92.0], [957.5, 518.0, 35.0, 92.0], [955.5, 518.0, 35.0, 92.0], [953.5, 519.0, 35.0, 92.0], [951.5, 519.0, 35.0, 92.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00128.png', '00129.png', '00130.png', '00131.png', '00132.png', '00133.png', '00134.png', '00135.png', '00136.png', '00137.png', '00138.png', '00139.png', '00140.png', '00141.png', '00142.png', '00143.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[978.0, 516.5, 36.0, 91.0], [975.5, 516.5, 35.0, 91.0], [974.5, 517.5, 35.0, 91.0], [972.5, 517.5, 35.0, 91.0], [970.5, 517.5, 35.0, 91.0], [969.5, 518.0, 35.0, 92.0], [967.5, 518.0, 35.0, 92.0], [965.5, 518.0, 35.0, 92.0], [964.5, 518.0, 35.0, 92.0], [962.5, 518.0, 35.0, 92.0], [960.5, 518.0, 35.0, 92.0], [958.5, 518.0, 35.0, 92.0], [957.5, 518.0, 35.0, 92.0], [955.5, 518.0, 35.0, 92.0], [953.5, 519.0, 35.0, 92.0], [951.5, 519.0, 35.0, 92.0]]","[[949.5, 519.5, 35.0, 93.0], [948.5, 519.5, 35.0, 93.0], [946.5, 519.5, 35.0, 93.0], [944.5, 519.5, 35.0, 93.0], [942.5, 519.5, 35.0, 93.0], [940.5, 519.5, 35.0, 93.0], [938.5, 520.5, 35.0, 93.0], [937.5, 520.5, 35.0, 93.0], [935.0, 520.5, 34.0, 93.0], [933.0, 520.5, 34.0, 93.0], [931.0, 520.5, 34.0, 93.0], [929.0, 520.5, 34.0, 93.0], [927.0, 520.5, 34.0, 93.0], [925.0, 521.5, 34.0, 93.0], [923.0, 521.5, 34.0, 93.0], [921.0, 521.5, 34.0, 93.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00144.png', '00145.png', '00146.png', '00147.png', '00148.png', '00149.png', '00150.png', '00151.png', '00152.png', '00153.png', '00154.png', '00155.png', '00156.png', '00157.png', '00158.png', '00159.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[949.5, 519.5, 35.0, 93.0], [948.5, 519.5, 35.0, 93.0], [946.5, 519.5, 35.0, 93.0], [944.5, 519.5, 35.0, 93.0], [942.5, 519.5, 35.0, 93.0], [940.5, 519.5, 35.0, 93.0], [938.5, 520.5, 35.0, 93.0], [937.5, 520.5, 35.0, 93.0], [935.0, 520.5, 34.0, 93.0], [933.0, 520.5, 34.0, 93.0], [931.0, 520.5, 34.0, 93.0], [929.0, 520.5, 34.0, 93.0], [927.0, 520.5, 34.0, 93.0], [925.0, 521.5, 34.0, 93.0], [923.0, 521.5, 34.0, 93.0], [921.0, 521.5, 34.0, 93.0]]","[[918.5, 522.5, 35.0, 93.0], [917.5, 522.0, 37.0, 92.0], [915.0, 523.0, 38.0, 92.0], [912.5, 522.5, 39.0, 91.0], [910.5, 523.0, 39.0, 92.0], [909.5, 523.0, 39.0, 92.0], [907.5, 522.5, 39.0, 93.0], [906.5, 522.5, 39.0, 93.0], [904.5, 523.0, 39.0, 94.0], [903.0, 523.0, 38.0, 94.0], [901.5, 523.0, 37.0, 94.0], [899.5, 523.5, 37.0, 93.0], [898.0, 523.5, 36.0, 93.0], [896.5, 523.5, 35.0, 93.0], [894.5, 523.5, 37.0, 93.0], [893.5, 524.5, 39.0, 93.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00160.png', '00161.png', '00162.png', '00163.png', '00164.png', '00165.png', '00166.png', '00167.png', '00168.png', '00169.png', '00170.png', '00171.png', '00172.png', '00173.png', '00174.png', '00175.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[918.5, 522.5, 35.0, 93.0], [917.5, 522.0, 37.0, 92.0], [915.0, 523.0, 38.0, 92.0], [912.5, 522.5, 39.0, 91.0], [910.5, 523.0, 39.0, 92.0], [909.5, 523.0, 39.0, 92.0], [907.5, 522.5, 39.0, 93.0], [906.5, 522.5, 39.0, 93.0], [904.5, 523.0, 39.0, 94.0], [903.0, 523.0, 38.0, 94.0], [901.5, 523.0, 37.0, 94.0], [899.5, 523.5, 37.0, 93.0], [898.0, 523.5, 36.0, 93.0], [896.5, 523.5, 35.0, 93.0], [894.5, 523.5, 37.0, 93.0], [893.5, 524.5, 39.0, 93.0]]","[[891.5, 525.0, 41.0, 94.0], [890.5, 526.0, 43.0, 94.0], [888.5, 526.0, 45.0, 94.0], [886.5, 526.0, 43.0, 94.0], [883.5, 526.0, 41.0, 94.0], [881.5, 526.5, 39.0, 95.0], [878.5, 526.5, 37.0, 95.0], [876.5, 526.5, 35.0, 95.0], [873.0, 526.5, 36.0, 95.0], [871.0, 527.5, 38.0, 95.0], [867.5, 527.0, 39.0, 94.0], [865.5, 528.0, 41.0, 94.0], [862.0, 528.0, 42.0, 94.0], [859.5, 528.0, 43.0, 94.0], [858.0, 528.0, 44.0, 94.0], [855.0, 529.0, 44.0, 94.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00176.png', '00177.png', '00178.png', '00179.png', '00180.png', '00181.png', '00182.png', '00183.png', '00184.png', '00185.png', '00186.png', '00187.png', '00188.png', '00189.png', '00190.png', '00191.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
6.0,"[[891.5, 525.0, 41.0, 94.0], [890.5, 526.0, 43.0, 94.0], [888.5, 526.0, 45.0, 94.0], [886.5, 526.0, 43.0, 94.0], [883.5, 526.0, 41.0, 94.0], [881.5, 526.5, 39.0, 95.0], [878.5, 526.5, 37.0, 95.0], [876.5, 526.5, 35.0, 95.0], [873.0, 526.5, 36.0, 95.0], [871.0, 527.5, 38.0, 95.0], [867.5, 527.0, 39.0, 94.0], [865.5, 528.0, 41.0, 94.0], [862.0, 528.0, 42.0, 94.0], [859.5, 528.0, 43.0, 94.0], [858.0, 528.0, 44.0, 94.0], [855.0, 529.0, 44.0, 94.0]]","[[853.5, 529.0, 45.0, 94.0], [851.0, 529.0, 46.0, 94.0], [849.0, 528.5, 44.0, 95.0], [846.0, 529.0, 42.0, 96.0], [843.5, 528.0, 39.0, 96.0], [840.5, 528.5, 37.0, 97.0], [838.5, 528.0, 35.0, 98.0], [836.0, 529.0, 38.0, 98.0], [833.5, 529.5, 41.0, 99.0], [831.5, 530.5, 45.0, 99.0], [829.0, 531.0, 48.0, 100.0], [826.5, 532.0, 51.0, 100.0], [823.5, 533.0, 49.0, 100.0], [820.0, 533.5, 46.0, 101.0], [817.0, 534.5, 44.0, 101.0], [813.5, 535.0, 41.0, 102.0]]","['../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114', '../JAAD/images/video_0114']","['00192.png', '00193.png', '00194.png', '00195.png', '00196.png', '00197.png', '00198.png', '00199.png', '00200.png', '00201.png', '00202.png', '00203.png', '00204.png', '00205.png', '00206.png', '00207.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
